Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) THP from IP Exploris FAIMS,Area THP from IP Exploris FAIMS,#Peptides,#Unique,#Spec THP from IP Exploris FAIMS,PTM,Avg. Mass,Description
654,653,P42357|HUTH_HUMAN,84.29,18,18,1.7525E7,10,10,12,Oxidation (M); Carbamidomethylation,72698,Histidine ammonia-lyase OS=Homo sapiens OX=9606 GN=HAL PE=1 SV=1
913,1050,P25786|PSA1_HUMAN,84.11,16,16,4.5721E6,5,5,6,,29556,Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1
691,621,Q13268|DHRS2_HUMAN,83.79,31,31,1.9203E7,9,9,11,Carbamidomethylation,29927,Dehydrogenase/reductase SDR family member 2  mitochondrial OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 SV=4
722,790,Q9Y277|VDAC3_HUMAN,83.57,19,19,1.397E7,7,4,10,Deamidation (NQ); Ubiquitin,30659,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1
699,651,P30086|PEBP1_HUMAN,83.52,56,56,1.6215E7,6,6,11,Deamidation (NQ); Carbamidomethylation,21057,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3
720,714,P51149|RAB7A_HUMAN,83.40,40,40,1.3057E7,8,5,10,Carbamidomethylation; Pyro-glu from Q,23490,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1
820,603,Q92747|ARC1A_HUMAN,83.35,21,21,1.9258E7,6,6,7,Acetylation (N-term); Carbamidomethylation,41569,Actin-related protein 2/3 complex subunit 1A OS=Homo sapiens OX=9606 GN=ARPC1A PE=2 SV=2
737,763,P05109|S10A8_HUMAN,83.29,54,54,3.5085E7,9,9,10,Oxidation (M); Carbamidomethylation,10835,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1
822,896,Q9H3R2|MUC13_HUMAN,83.29,14,14,1.6189E7,5,5,7,Oxidation (M); Carbamidomethylation,54604,Mucin-13 OS=Homo sapiens OX=9606 GN=MUC13 PE=1 SV=3
849,1212,P08294|SODE_HUMAN,82.96,41,41,7.974E6,6,6,7,Cysteine oxidation to cysteic acid; Mutation,25851,Extracellular superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD3 PE=1 SV=2
736,678,Q00325|MPCP_HUMAN,82.95,21,21,4.7574E7,8,8,10,Deamidation (NQ),40095,Phosphate carrier protein  mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2
542,1329,P01718|LV327_HUMAN,82.76,35,35,3.0278E7,5,3,17,Carbamidomethylation; Dihydroxy; Methylation(others); Replacement of proton with ammonium ion; Mutation,12165,Immunoglobulin lambda variable 3-27 OS=Homo sapiens OX=9606 GN=IGLV3-27 PE=1 SV=2
803,1260,Q8WWU7|ITLN2_HUMAN,82.70,17,17,1.7893E7,4,1,8,,36212,Intelectin-2 OS=Homo sapiens OX=9606 GN=ITLN2 PE=2 SV=1
596,751,P61006|RAB8A_HUMAN,82.63,29,29,4.3773E6,10,3,14,Pyro-glu from Q,23668,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1
711,806,P15313|VATB1_HUMAN,82.53,14,14,4.7297E5,6,1,10,Oxidation (M); Carbamidomethylation; Pyro-glu from Q,56833,V-type proton ATPase subunit B  kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3
786,662,P13796|PLSL_HUMAN,82.38,13,13,3.8585E7,7,5,8,Oxidation (M); Carbamidomethylation,70289,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6
875,843,Q96CM8|ACSF2_HUMAN,82.31,16,16,7.2741E6,6,6,6,Acetylation (N-term); Deamidation (NQ),68125,Medium-chain acyl-CoA ligase ACSF2  mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2
840,652,O14745|NHRF1_HUMAN,82.22,27,27,9.7786E6,6,6,7,Acetylation (N-term),38868,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4
761,671,P62873|GBB1_HUMAN,82.22,23,23,4.1339E6,8,4,9,Acetylation (N-term); Carbamidomethylation; Biotinylation,37377,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3
809,635,O95497|VNN1_HUMAN,82.12,19,19,1.07E7,6,6,8,Deamidation (NQ); Carbamidomethylation,57012,Pantetheinase OS=Homo sapiens OX=9606 GN=VNN1 PE=1 SV=2
730,876,P63241|IF5A1_HUMAN,82.10,51,51,1.3217E7,6,6,10,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation,16832,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2
559,689,P0DJD8|PEPA3_HUMAN,82.10,16,16,1.8563E8,8,8,16,Oxidation (M); Carbamidomethylation; Pyro-glu from Q; Carbamylation,41976,Pepsin A-3 OS=Homo sapiens OX=9606 GN=PGA3 PE=1 SV=1
772,661,Q9C0H2|TTYH3_HUMAN,82.04,21,21,1.3956E7,7,7,9,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,57545,Protein tweety homolog 3 OS=Homo sapiens OX=9606 GN=TTYH3 PE=1 SV=3
826,775,O95861|BPNT1_HUMAN,81.93,22,22,6.1078E6,6,6,7,Acetylation (N-term); Carbamidomethylation,33392,3'(2') 5'-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=1
773,690,P15428|PGDH_HUMAN,81.81,36,36,7.3199E6,7,7,9,Oxidation (M); Carbamidomethylation,28977,15-hydroxyprostaglandin dehydrogenase [NAD(+)] OS=Homo sapiens OX=9606 GN=HPGD PE=1 SV=1
787,871,P31150|GDIA_HUMAN,81.78,15,15,0,7,1,8,Acetylation (N-term); Methylation(KR),50583,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2
816,654,Q9HCE6|ARGAL_HUMAN,81.68,9,9,4.9297E6,6,6,7,Carbamidomethylation,140379,Rho guanine nucleotide exchange factor 10-like protein OS=Homo sapiens OX=9606 GN=ARHGEF10L PE=1 SV=4
892,1075,P07360|CO8G_HUMAN,81.41,21,21,8.8826E6,4,4,6,Carbamidomethylation,22277,Complement component C8 gamma chain OS=Homo sapiens OX=9606 GN=C8G PE=1 SV=3
685,626,P15586|GNS_HUMAN,81.33,20,20,1.7863E7,7,7,11,Oxidation (M); Deamidation (NQ); Carbamidomethylation,62082,N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3
886,747,P08709|FA7_HUMAN,81.32,16,16,1.0699E7,4,4,6,Carbamidomethylation,51594,Coagulation factor VII OS=Homo sapiens OX=9606 GN=F7 PE=1 SV=1
633,633,Q16706|MA2A1_HUMAN,81.12,11,11,6.4118E6,9,9,13,Deamidation (NQ); Carbamidomethylation,131140,Alpha-mannosidase 2 OS=Homo sapiens OX=9606 GN=MAN2A1 PE=1 SV=2
828,838,Q15084|PDIA6_HUMAN,81.11,17,17,2.1025E6,6,6,7,,48121,Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1
801,748,P62826|RAN_HUMAN,81.11,30,30,1.8507E7,6,6,8,Acetylation (N-term); Carbamidomethylation,24423,GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3
760,636,O75874|IDHC_HUMAN,81.06,19,19,4.3018E6,8,8,9,Carbamidomethylation,46659,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2
900,700,Q08257|QOR_HUMAN,81.04,26,26,8.2333E6,6,6,6,Carbamidomethylation,35207,Quinone oxidoreductase OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1
721,749,P60842|IF4A1_HUMAN,81.01,17,17,5.5754E5,6,1,10,Oxidation (M),46154,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1
778,675,P12821|ACE_HUMAN,80.80,9,9,5.6692E6,7,7,8,Deamidation (NQ),149714,Angiotensin-converting enzyme OS=Homo sapiens OX=9606 GN=ACE PE=1 SV=1
414,984,P17661|DESM_HUMAN,80.75,4,4,1.3014E6,10,1,27,Carbamylation; Dehydration; Methionine replacement by azido homoalanine; Mutation,53536,Desmin OS=Homo sapiens OX=9606 GN=DES PE=1 SV=3
409,721,O76015|KRT38_HUMAN,80.65,12,12,3.3066E6,7,1,28,Carbamylation; Carbamidomethylation (DHKE  X@N-term); Dehydration; Ethylation,50480,Keratin  type I cuticular Ha8 OS=Homo sapiens OX=9606 GN=KRT38 PE=1 SV=3
662,771,P04196|HRG_HUMAN,80.58,15,15,1.1918E8,9,9,12,Deamidation (NQ); Carbamidomethylation; Mutation,59578,Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1
783,704,Q9Y5H5|PCDA9_HUMAN,80.50,5,5,,6,0,8,Carbamidomethylation,102402,Protocadherin alpha-9 OS=Homo sapiens OX=9606 GN=PCDHA9 PE=2 SV=1
870,1039,P10599|THIO_HUMAN,80.47,42,42,7.5212E6,6,6,7,Carbamidomethylation; Pyro-carbamidomethyl,11737,Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3
923,809,P19021|AMD_HUMAN,80.40,6,6,6.3046E6,5,5,5,Oxidation (M); Carbamidomethylation,108332,Peptidyl-glycine alpha-amidating monooxygenase OS=Homo sapiens OX=9606 GN=PAM PE=1 SV=2
729,783,Q14240|IF4A2_HUMAN,80.33,18,18,1.7444E6,6,1,10,Oxidation (M),46402,Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2
629,776,P35241|RADI_HUMAN,80.24,12,12,3.1231E5,10,1,13,Pyro-glu from Q; Propargylamine,68564,Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1
740,1173,P08519|APOA_HUMAN,80.13,1,1,6.2095E6,5,3,9,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Beta-methylthiolation; 2 more,501323,Apolipoprotein(a) OS=Homo sapiens OX=9606 GN=LPA PE=1 SV=1
754,649,P62879|GBB2_HUMAN,80.11,19,19,2.4547E6,7,2,9,Acetylation (N-term); Carbamidomethylation; Biotinylation,37331,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens OX=9606 GN=GNB2 PE=1 SV=3
793,642,Q13332|PTPRS_HUMAN,79.99,6,6,8.253E6,6,6,8,Oxidation (M); Deamidation (NQ),217039,Receptor-type tyrosine-protein phosphatase S OS=Homo sapiens OX=9606 GN=PTPRS PE=1 SV=3
780,719,Q9Y5H9|PCDA2_HUMAN,79.69,6,6,,6,0,8,Carbamidomethylation,102063,Protocadherin alpha-2 OS=Homo sapiens OX=9606 GN=PCDHA2 PE=1 SV=1
751,778,P48740|MASP1_HUMAN,79.68,13,13,3.3183E7,7,6,9,Deamidation (NQ); Carbamidomethylation; Mutation,79247,Mannan-binding lectin serine protease 1 OS=Homo sapiens OX=9606 GN=MASP1 PE=1 SV=3
865,860,P27797|CALR_HUMAN,79.63,19,19,5.0464E6,5,5,7,Oxidation (M); Carbamidomethylation,48142,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1
670,667,Q08AH3|ACS2A_HUMAN,79.56,18,18,1.5456E7,8,8,11,Oxidation (M); Deamidation (NQ); Carbamidomethylation,64223,Acyl-coenzyme A synthetase ACSM2A  mitochondrial OS=Homo sapiens OX=9606 GN=ACSM2A PE=1 SV=2
672,668,P17987|TCPA_HUMAN,79.55,25,25,1.4124E7,9,9,11,Oxidation (M); Carbamidomethylation,60344,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1
668,694,P53675|CLH2_HUMAN,79.47,8,8,3.7115E6,8,2,11,Oxidation (M); Carbamidomethylation; Ubiquitination,187029,Clathrin heavy chain 2 OS=Homo sapiens OX=9606 GN=CLTCL1 PE=1 SV=2
791,738,Q9Y5I2|PCDAA_HUMAN,79.28,7,7,,6,0,8,Carbamidomethylation,102875,Protocadherin alpha-10 OS=Homo sapiens OX=9606 GN=PCDHA10 PE=2 SV=1
962,824,P38571|LICH_HUMAN,79.25,18,18,1.2656E7,5,5,5,Deamidation (NQ),45419,Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=2
777,1121,Q8IZJ3|CPMD8_HUMAN,78.94,8,8,5.6089E6,8,8,8,Phosphorylation (STY); Deamidation (NQ),206700,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CPAMD8 PE=1 SV=2
697,893,P00742|FA10_HUMAN,78.92,16,16,2.6872E8,8,8,11,Deamidation (NQ); Carbamidomethylation,54732,Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2
764,745,P05164|PERM_HUMAN,78.92,11,11,1.0335E7,5,5,9,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carboxymethyl,83869,Myeloperoxidase OS=Homo sapiens OX=9606 GN=MPO PE=1 SV=1
682,833,P62491|RB11A_HUMAN,78.91,28,28,1.6072E7,10,8,11,Pyro-glu from Q,24394,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
682,834,Q15907|RB11B_HUMAN,78.91,28,28,1.6072E7,10,8,11,Pyro-glu from Q,24488,Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4
706,688,P27348|1433T_HUMAN,78.87,36,36,1.727E6,7,4,10,Oxidation (M); Carbamidomethylation,27764,14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1
696,880,P20338|RAB4A_HUMAN,78.72,34,34,5.2206E6,9,5,11,Oxidation (M); Pyro-glu from Q,24390,Ras-related protein Rab-4A OS=Homo sapiens OX=9606 GN=RAB4A PE=1 SV=3
686,697,O75503|CLN5_HUMAN,78.65,18,18,1.2908E7,5,5,11,Carbamidomethylation; Carboxymethyl,41497,Ceroid-lipofuscinosis neuronal protein 5 OS=Homo sapiens OX=9606 GN=CLN5 PE=1 SV=2
842,1157,Q96IY4|CBPB2_HUMAN,78.64,10,10,1.3501E7,7,7,7,Deamidation (NQ); Carbamidomethylation,48424,Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=2
1053,935,Q9NQS3|NECT3_HUMAN,78.60,11,11,5.5248E6,4,4,4,Deamidation (NQ),61003,Nectin-3 OS=Homo sapiens OX=9606 GN=NECTIN3 PE=1 SV=1
578,859,P55259|GP2_HUMAN,78.13,12,12,9.5539E7,8,8,15,Carbamidomethylation; Carbamylation; Formylation; Dehydration,59481,Pancreatic secretory granule membrane major glycoprotein GP2 OS=Homo sapiens OX=9606 GN=GP2 PE=2 SV=3
856,952,P81605|DCD_HUMAN,77.98,56,56,2.044E7,5,5,7,Carbamidomethylation,11284,Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2
895,701,Q8N0V4|LGI2_HUMAN,77.97,16,16,8.2241E6,6,6,6,Oxidation (M); Deamidation (NQ); Carbamidomethylation,62298,Leucine-rich repeat LGI family member 2 OS=Homo sapiens OX=9606 GN=LGI2 PE=2 SV=1
1096,873,P04439|HLAA_HUMAN,77.97,13,13,,3,0,3,,40841,HLA class I histocompatibility antigen  A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2
1096,905,P01893|HLAH_HUMAN,77.97,13,13,,3,0,3,,40892,Putative HLA class I histocompatibility antigen  alpha chain H OS=Homo sapiens OX=9606 GN=HLA-H PE=5 SV=3
863,641,P25311|ZA2G_HUMAN,77.92,28,28,8.8229E6,6,6,6,Carbamidomethylation,34259,Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2
743,865,Q9Y5I1|PCDAB_HUMAN,77.57,6,6,,7,0,9,Pyro-glu from Q,103298,Protocadherin alpha-11 OS=Homo sapiens OX=9606 GN=PCDHA11 PE=2 SV=1
1140,909,P10321|HLAC_HUMAN,77.56,12,12,,3,0,3,,40649,HLA class I histocompatibility antigen  C alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=3
725,1037,P61224|RAP1B_HUMAN,77.37,35,35,2.514E6,7,2,9,Carbamidomethylation; Biotinylation,20825,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1
928,895,Q9BUJ0|ABHEA_HUMAN,77.29,22,22,5.7736E6,4,4,5,,29765,Protein ABHD14A OS=Homo sapiens OX=9606 GN=ABHD14A PE=2 SV=2
806,735,P15941|MUC1_HUMAN,77.27,6,6,1.9391E7,5,5,8,Deamidation (NQ); Pyro-glu from Q,122102,Mucin-1 OS=Homo sapiens OX=9606 GN=MUC1 PE=1 SV=3
808,1404,Q16563|SYPL1_HUMAN,77.26,17,17,1.8337E7,4,4,8,Deamidation (NQ); Carbamidomethylation,28565,Synaptophysin-like protein 1 OS=Homo sapiens OX=9606 GN=SYPL1 PE=1 SV=1
700,1018,A0A075B6K0|LV316_HUMAN,77.16,26,26,1.0498E6,5,1,11,Carbamidomethylation; Ethylation; Methylation(others); Mutation,12466,Immunoglobulin lambda variable 3-16 OS=Homo sapiens OX=9606 GN=IGLV3-16 PE=3 SV=2
964,882,P55957|BID_HUMAN,77.05,40,40,8.6718E6,4,4,5,Deamidation (NQ),21995,BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1
745,756,P05141|ADT2_HUMAN,77.03,26,26,2.3173E7,9,9,9,Acetylation (N-term); Oxidation (M); Carbamidomethylation,32852,ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7
813,826,O94760|DDAH1_HUMAN,76.74,35,35,5.6867E6,7,6,8,Acetylation (N-term); Carbamidomethylation; Pyro-glu from Q,31122,N(G) N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens OX=9606 GN=DDAH1 PE=1 SV=3
855,716,P55017|S12A3_HUMAN,76.58,8,8,8.4528E6,6,6,7,,113139,Solute carrier family 12 member 3 OS=Homo sapiens OX=9606 GN=SLC12A3 PE=1 SV=3
924,793,Q14651|PLSI_HUMAN,76.18,10,10,7.0859E6,5,3,5,Carbamidomethylation,70254,Plastin-1 OS=Homo sapiens OX=9606 GN=PLS1 PE=1 SV=2
687,1200,Q16778|H2B2E_HUMAN,76.17,41,41,1.2172E8,6,6,11,Oxidation (M); Deamidation (NQ); 3-sulfanylpropanoyl,13920,Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=HIST2H2BE PE=1 SV=3
687,1201,P33778|H2B1B_HUMAN,76.17,41,41,1.2172E8,6,6,11,Oxidation (M); Deamidation (NQ); 3-sulfanylpropanoyl,13950,Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2
687,1202,P06899|H2B1J_HUMAN,76.17,41,41,1.2172E8,6,6,11,Oxidation (M); Deamidation (NQ); 3-sulfanylpropanoyl,13904,Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=H2BC11 PE=1 SV=3
687,1203,P23527|H2B1O_HUMAN,76.17,41,41,1.2172E8,6,6,11,Oxidation (M); Deamidation (NQ); 3-sulfanylpropanoyl,13906,Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=HIST1H2BO PE=1 SV=3
832,729,P60660|MYL6_HUMAN,76.14,48,48,1.1086E7,6,6,7,Carbamidomethylation,16930,Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2
948,821,P51148|RAB5C_HUMAN,76.06,21,21,2.2989E6,4,2,5,,23483,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2
823,845,P07357|CO8A_HUMAN,75.99,10,10,5.1912E6,6,6,7,Deamidation (NQ); Carbamidomethylation,65163,Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2
794,740,O15144|ARPC2_HUMAN,75.69,25,25,2.4093E7,8,8,8,Carbamidomethylation,34333,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1
724,854,Q14767|LTBP2_HUMAN,75.55,6,6,1.7091E7,7,7,10,Deamidation (NQ); Carbamidomethylation,195051,Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens OX=9606 GN=LTBP2 PE=1 SV=3
769,832,P22695|QCR2_HUMAN,75.39,25,25,1.0295E7,6,6,9,,48443,Cytochrome b-c1 complex subunit 2  mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3
775,712,P04899|GNAI2_HUMAN,75.35,23,23,8.8189E5,7,2,9,Oxidation (M); Carbamidomethylation,40451,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3
901,936,O00182|LEG9_HUMAN,75.01,11,11,1.4382E7,5,5,6,Acetylation (N-term); Carbamidomethylation,39518,Galectin-9 OS=Homo sapiens OX=9606 GN=LGALS9 PE=1 SV=2
776,1205,P20930|FILA_HUMAN,74.94,1,1,1.1845E7,5,4,8,Pyro-glu from E; Carbamidomethylation (DHKE  X@N-term),435180,Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3
757,973,P61018|RAB4B_HUMAN,74.72,22,22,3.6893E6,7,3,9,Pyro-glu from Q,23587,Ras-related protein Rab-4B OS=Homo sapiens OX=9606 GN=RAB4B PE=1 SV=1
694,1111,P59665|DEF1_HUMAN,74.72,36,36,7.0737E7,7,7,11,Oxidation (M); Carbamidomethylation,10201,Neutrophil defensin 1 OS=Homo sapiens OX=9606 GN=DEFA1 PE=1 SV=1
795,770,Q5R3I4|TTC38_HUMAN,74.61,20,20,4.2642E6,7,7,8,Oxidation (M),52787,Tetratricopeptide repeat protein 38 OS=Homo sapiens OX=9606 GN=TTC38 PE=1 SV=1
617,1086,Q13162|PRDX4_HUMAN,74.58,14,14,1.9535E6,8,1,14,Ubiquitination; Carbamylation,30540,Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1
944,1118,Q15485|FCN2_HUMAN,74.49,19,19,8.0172E6,3,3,5,Acetylation (N-term); Oxidation (M); Carbamidomethylation,34001,Ficolin-2 OS=Homo sapiens OX=9606 GN=FCN2 PE=1 SV=2
878,743,O75131|CPNE3_HUMAN,74.35,19,19,7.2785E6,6,6,6,Deamidation (NQ); Carbamidomethylation,60131,Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1
781,864,Q9NR34|MA1C1_HUMAN,74.31,17,17,1.4471E7,7,7,8,Carbamidomethylation; Dehydration; Carboxymethyl,70911,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IC OS=Homo sapiens OX=9606 GN=MAN1C1 PE=1 SV=1
818,807,Q5H8C1|FREM1_HUMAN,74.21,4,4,5.0117E6,7,7,7,Oxidation (M); Carbamidomethylation,244152,FRAS1-related extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=FREM1 PE=1 SV=3
796,1010,O14556|G3PT_HUMAN,74.11,9,9,2.5236E6,6,1,8,Oxidation (M); Carbamidomethylation; Mutation,44501,Glyceraldehyde-3-phosphate dehydrogenase  testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2
805,717,P40939|ECHA_HUMAN,74.03,12,12,1.1055E7,7,7,8,Oxidation (M),83000,Trifunctional enzyme subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2
404,918,P05783|K1C18_HUMAN,74.00,13,13,6.9213E6,7,4,28,Deamidation (NQ); Carbamylation; Carbamidomethylation (DHKE  X@N-term); Dehydration; Ethylation,48058,Keratin  type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2
844,799,Q8N4F0|BPIB2_HUMAN,73.96,21,21,5.2897E6,5,5,7,Deamidation (NQ),49173,BPI fold-containing family B member 2 OS=Homo sapiens OX=9606 GN=BPIFB2 PE=1 SV=2
774,986,Q96E17|RAB3C_HUMAN,73.88,11,11,,6,0,9,Pyro-glu from Q,25952,Ras-related protein Rab-3C OS=Homo sapiens OX=9606 GN=RAB3C PE=1 SV=1
1124,1107,Q8TF65|GIPC2_HUMAN,73.74,16,16,4.437E6,3,3,3,,34354,PDZ domain-containing protein GIPC2 OS=Homo sapiens OX=9606 GN=GIPC2 PE=1 SV=1
896,926,P30046|DOPD_HUMAN,73.63,46,46,1.5837E7,5,5,6,Carbamidomethylation,12712,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3
905,755,Q6UX73|CP089_HUMAN,73.49,16,16,1.0094E7,6,5,6,,45391,UPF0764 protein C16orf89 OS=Homo sapiens OX=9606 GN=C16orf89 PE=1 SV=2
949,848,P28066|PSA5_HUMAN,73.35,29,29,1.6645E7,5,5,5,Oxidation (M); Carbamidomethylation,26411,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3
797,827,Q9BYF1|ACE2_HUMAN,73.28,12,12,9.3059E6,5,5,8,Deamidation (NQ); Carbamidomethylation,92463,Angiotensin-converting enzyme 2 OS=Homo sapiens OX=9606 GN=ACE2 PE=1 SV=2
1002,792,O00592|PODXL_HUMAN,73.19,9,9,9.8486E6,4,4,4,Carbamidomethylation,58635,Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2
825,720,P50895|BCAM_HUMAN,73.03,13,13,9.9782E6,5,5,7,Oxidation (M); Carbamidomethylation,67405,Basal cell adhesion molecule OS=Homo sapiens OX=9606 GN=BCAM PE=1 SV=2
926,975,P29692|EF1D_HUMAN,72.56,15,15,2.0887E6,3,3,5,Acetylation (N-term),31122,Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5
931,960,Q16555|DPYL2_HUMAN,72.45,9,9,4.3587E6,3,2,5,,62294,Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1
841,746,O95841|ANGL1_HUMAN,72.30,13,13,1.0676E7,6,4,7,Oxidation (M); Deamidation (NQ),56720,Angiopoietin-related protein 1 OS=Homo sapiens OX=9606 GN=ANGPTL1 PE=2 SV=1
834,947,P01031|CO5_HUMAN,72.24,4,4,5.7223E7,6,5,7,Pyro-glu from Q,188304,Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4
934,829,Q96JP9|CDHR1_HUMAN,72.12,11,11,3.9349E6,5,5,5,,93595,Cadherin-related family member 1 OS=Homo sapiens OX=9606 GN=CDHR1 PE=1 SV=2
733,718,P11279|LAMP1_HUMAN,72.08,21,21,1.5169E7,6,6,10,Oxidation (M); Deamidation (NQ),44882,Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3
704,752,Q9HCU0|CD248_HUMAN,72.03,13,13,1.0267E7,6,6,11,Carbamidomethylation,80859,Endosialin OS=Homo sapiens OX=9606 GN=CD248 PE=1 SV=1
