Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Chymotrypsin CID,Coverage (%) Chymotrypsin EtHCD,Coverage (%) Tryspsin CID,Coverage (%) Trypsin EtHCD,Area Chymotrypsin CID,Area Chymotrypsin EtHCD,Area Tryspsin CID,Area Trypsin EtHCD,#Peptides,#Unique,#Spec Chymotrypsin CID,#Spec Chymotrypsin EtHCD,#Spec Tryspsin CID,#Spec Trypsin EtHCD,PTM,Avg. Mass,Description
1142,1051,P38117|ETFB_HUMAN,132.59,25,0,0,25,0,,,6.9973E5,,5,5,0,0,5,0,Carbamidomethylation,27844,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3
916,901,Q96PX8|SLIK1_HUMAN,132.54,10,4,2,4,3,4.3215E6,3.2215E6,3.8789E5,2.711E6,6,6,4,1,2,2,Deamidation (NQ); Carbamidomethylation,77735,SLIT and NTRK-like protein 1 OS=Homo sapiens OX=9606 GN=SLITRK1 PE=1 SV=2
767,998,Q15149|PLEC_HUMAN,132.41,2,0,0,2,0,,,6.2747E6,5.6991E6,9,6,1,0,11,2,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; N-Succinimidyl-2-morpholine acetate,531796,Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3
1074,944,P05026|AT1B1_HUMAN,131.92,23,0,9,10,7,,1.3859E6,2.4846E6,1.3224E6,6,6,0,1,3,2,Oxidation (M); Carbamidomethylation,35061,Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1
1005,868,P48643|TCPE_HUMAN,131.80,18,8,0,9,0,2.4108E6,,1.2247E7,,7,7,3,0,4,0,Carbamidomethylation,59671,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
1073,2084,P52566|GDIR2_HUMAN,131.78,14,7,8,5,0,,,3.8382E6,,5,1,2,3,1,0,Oxidation (M); Ubiquitin,22988,Rho GDP-dissociation inhibitor 2 OS=Homo sapiens OX=9606 GN=ARHGDIB PE=1 SV=3
960,972,P17813|EGLN_HUMAN,131.71,9,8,5,4,0,4.4798E6,3.0226E6,5.7791E5,,5,5,4,2,2,0,Carbamidomethylation,70578,Endoglin OS=Homo sapiens OX=9606 GN=ENG PE=1 SV=2
1084,878,Q8N0V4|LGI2_HUMAN,131.55,14,2,0,12,0,1.628E6,,1.2914E6,,6,6,1,0,5,0,Deamidation (NQ); Carbamidomethylation,62298,Leucine-rich repeat LGI family member 2 OS=Homo sapiens OX=9606 GN=LGI2 PE=2 SV=1
870,1216,P35749|MYH11_HUMAN,131.53,3,2,1,2,0,,,,,6,0,3,2,4,1,Carbamidomethylation,227337,Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3
833,812,O95861|BPNT1_HUMAN,131.43,30,7,0,23,5,3.8724E6,,3.426E6,4.0812E5,8,8,3,0,8,1,Oxidation (M); Carbamidomethylation,33392,3'(2') 5'-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=1
728,741,Q9HC56|PCDH9_HUMAN,131.43,10,6,5,5,0,8.4623E6,8.5557E6,7.6257E5,,10,10,7,3,6,0,Deamidation (NQ),136064,Protocadherin-9 OS=Homo sapiens OX=9606 GN=PCDH9 PE=1 SV=2
815,973,Q9Y653|AGRG1_HUMAN,131.37,14,3,5,9,5,0,4.3645E6,7.0349E6,3.733E6,9,9,1,2,6,4,Oxidation (M); Deamidation (NQ); Carbamidomethylation,77738,Adhesion G-protein coupled receptor G1 OS=Homo sapiens OX=9606 GN=ADGRG1 PE=1 SV=2
990,1000,O60245|PCDH7_HUMAN,130.95,7,2,0,6,0,2.0326E6,,7.6352E5,,6,6,2,0,5,0,Deamidation (NQ),116071,Protocadherin-7 OS=Homo sapiens OX=9606 GN=PCDH7 PE=1 SV=2
832,695,P26572|MGAT1_HUMAN,130.69,29,3,6,16,12,1.0524E6,2.3985E6,3.5298E6,4.7924E5,10,10,1,2,6,3,Oxidation (M); Carbamidomethylation,50878,Alpha-1 3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens OX=9606 GN=MGAT1 PE=1 SV=2
968,1038,Q96FW1|OTUB1_HUMAN,130.69,26,10,6,16,11,1.7517E6,3.3758E5,1.2066E6,8.9201E5,5,5,2,1,3,2,,31284,Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2
1041,1011,P07148|FABPL_HUMAN,130.66,36,18,10,24,9,5.8876E6,6.2823E6,1.0129E5,0,5,5,2,1,3,1,,14208,Fatty acid-binding protein  liver OS=Homo sapiens OX=9606 GN=FABP1 PE=1 SV=1
785,1009,Q9UBQ6|EXTL2_HUMAN,130.66,27,8,5,18,9,6.9199E5,1.9386E6,3.8867E6,1.3246E6,9,9,2,1,9,2,Sodium adduct,37466,Exostosin-like 2 OS=Homo sapiens OX=9606 GN=EXTL2 PE=1 SV=1
1075,953,P37802|TAGL2_HUMAN,130.65,44,0,0,44,0,,,1.5657E6,,6,6,0,0,6,0,Oxidation (M); Carbamidomethylation,22391,Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3
886,1116,Q15828|CYTM_HUMAN,130.63,38,5,0,32,27,3.872E5,,1.1376E7,9.7258E6,6,6,1,0,5,4,Oxidation (M); Carbamidomethylation,16511,Cystatin-M OS=Homo sapiens OX=9606 GN=CST6 PE=1 SV=1
938,1055,P50897|PPT1_HUMAN,130.11,29,6,0,8,15,4.0397E5,,5.0713E4,3.0691E6,7,7,2,0,3,4,Deamidation (NQ),34193,Palmitoyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=PPT1 PE=1 SV=1
850,948,O43633|CHM2A_HUMAN,129.71,28,7,14,19,0,2.7948E6,3.6055E6,4.9083E6,,6,5,1,2,8,0,Oxidation (M),25104,Charged multivesicular body protein 2a OS=Homo sapiens OX=9606 GN=CHMP2A PE=1 SV=1
852,828,Q9H0X4|F234A_HUMAN,129.42,23,15,3,9,0,4.7429E6,5.2358E5,1.7178E6,,9,9,7,1,3,0,Oxidation (M); Deamidation (NQ); Carbamidomethylation,59660,Protein FAM234A OS=Homo sapiens OX=9606 GN=FAM234A PE=1 SV=1
929,798,P61019|RAB2A_HUMAN,129.36,50,0,18,32,12,,0,1.9529E6,4.4561E5,8,8,0,2,5,2,,23546,Ras-related protein Rab-2A OS=Homo sapiens OX=9606 GN=RAB2A PE=1 SV=1
890,897,P35052|GPC1_HUMAN,128.96,13,8,3,11,3,1.0704E7,8.7169E5,1.3961E6,1.1443E6,7,7,3,1,4,2,Carbamidomethylation,61680,Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2
1112,1135,P49753|ACOT2_HUMAN,128.93,9,6,4,8,0,1.0219E6,9.2254E5,5.0099E5,,4,4,2,1,2,0,,53219,Acyl-coenzyme A thioesterase 2  mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6
1112,1134,Q86TX2|ACOT1_HUMAN,128.93,10,7,4,9,0,1.0219E6,9.2254E5,5.0099E5,,4,4,2,1,2,0,,46277,Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1
880,852,P09960|LKHA4_HUMAN,128.82,19,6,2,8,5,2.9107E6,3.4119E5,5.9355E5,2.0136E5,9,9,4,1,3,2,Oxidation (M); Carbamidomethylation,69285,Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2
1115,1164,Q13126|MTAP_HUMAN,128.66,27,0,0,19,8,,,8.7689E5,0,4,4,0,0,4,1,,31236,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2
980,1205,P35321|SPR1A_HUMAN,128.65,53,0,0,53,18,,,9.2992E5,,5,1,0,0,7,1,Carbamidomethylation,9877,Cornifin-A OS=Homo sapiens OX=9606 GN=SPRR1A PE=1 SV=2
1020,1174,Q8N474|SFRP1_HUMAN,128.59,26,0,0,12,14,,,1.4898E6,2.0727E6,6,6,0,0,5,2,Carbamidomethylation,35386,Secreted frizzled-related protein 1 OS=Homo sapiens OX=9606 GN=SFRP1 PE=1 SV=1
824,1044,P55259|GP2_HUMAN,128.53,9,2,2,6,4,,,3.4559E6,7.2558E5,8,5,4,2,4,2,Carbamidomethylation; Carbamylation,59481,Pancreatic secretory granule membrane major glycoprotein GP2 OS=Homo sapiens OX=9606 GN=GP2 PE=2 SV=3
645,1109,P48061|SDF1_HUMAN,128.52,35,0,0,34,35,,,1.0669E8,5.832E7,8,8,0,0,14,8,Deamidation (NQ); Carbamidomethylation; Carbamylation,10666,Stromal cell-derived factor 1 OS=Homo sapiens OX=9606 GN=CXCL12 PE=1 SV=1
969,838,Q12860|CNTN1_HUMAN,128.46,9,0,0,9,0,,,5.8826E5,,8,8,0,0,8,0,Deamidation (NQ); Carbamidomethylation,113320,Contactin-1 OS=Homo sapiens OX=9606 GN=CNTN1 PE=1 SV=1
996,1425,A0A075B6R2|HV404_HUMAN,128.41,29,8,9,12,9,2.9599E5,5.1053E6,,,6,2,1,1,4,1,Carbamidomethylation,12848,Immunoglobulin heavy variable 4-4 OS=Homo sapiens OX=9606 GN=IGHV4-4 PE=3 SV=2
1189,1276,P25786|PSA1_HUMAN,128.08,13,0,0,13,0,,,9.1675E5,,4,4,0,0,4,0,,29556,Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1
819,1097,P20742|PZP_HUMAN,127.91,5,2,0,2,2,2.0117E6,,6.5714E5,,9,4,3,0,6,3,Ethylation; Mutation,163862,Pregnancy zone protein OS=Homo sapiens OX=9606 GN=PZP PE=1 SV=4
863,1140,Q8WWU7|ITLN2_HUMAN,127.84,22,5,0,18,9,,,4.961E6,,6,1,2,0,7,2,Pyro-glu from Q,36212,Intelectin-2 OS=Homo sapiens OX=9606 GN=ITLN2 PE=2 SV=1
1018,1035,Q9BQ51|PD1L2_HUMAN,127.84,21,7,0,16,0,2.8479E6,,3.0266E6,,7,7,2,0,5,0,Deamidation (NQ); Carbamidomethylation,30957,Programmed cell death 1 ligand 2 OS=Homo sapiens OX=9606 GN=PDCD1LG2 PE=1 SV=2
970,1123,Q16610|ECM1_HUMAN,127.56,17,2,0,15,5,3.7384E5,,6.5901E6,1.7534E6,6,6,1,0,6,1,Carbamidomethylation; Pyro-glu from Q,60674,Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2
746,802,Q5T750|XP32_HUMAN,127.43,32,11,0,21,8,1.1741E6,,1.9521E7,1.498E7,9,9,3,0,10,3,Carbamidomethylation,26238,Skin-specific protein 32 OS=Homo sapiens OX=9606 GN=XP32 PE=1 SV=1
1111,1104,Q92520|FAM3C_HUMAN,127.39,22,6,11,17,0,2.6792E5,3.9686E5,9.6088E5,,5,5,1,2,3,0,Carbamidomethylation,24680,Protein FAM3C OS=Homo sapiens OX=9606 GN=FAM3C PE=1 SV=1
885,949,Q9Y644|RFNG_HUMAN,127.29,30,14,0,16,14,2.4187E6,,6.7164E6,6.3547E6,6,6,3,0,4,3,Oxidation (M); Carbamidomethylation,36424,Beta-1 3-N-acetylglucosaminyltransferase radical fringe OS=Homo sapiens OX=9606 GN=RFNG PE=2 SV=3
842,787,P49327|FAS_HUMAN,127.26,5,0,0,5,1,1.5772E6,,1.3151E6,3.6078E5,9,9,1,0,8,2,Deamidation (NQ),273424,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3
1121,1356,O00764|PDXK_HUMAN,127.21,18,5,0,18,5,0,,1.571E6,1.4846E6,4,4,1,0,3,1,Oxidation (M); Carbamidomethylation,35102,Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1
766,790,P59998|ARPC4_HUMAN,127.05,59,14,17,24,30,2.3223E6,2.9667E6,4.2062E6,2.9954E6,10,10,2,3,6,4,Acetylation (N-term); Oxidation (M),19667,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3
1016,1146,O95445|APOM_HUMAN,126.78,35,19,12,16,0,6.4859E6,2.4974E6,5.6913E5,,5,5,4,1,2,0,Deamidation (NQ); Carbamidomethylation,21253,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2
918,895,P34059|GALNS_HUMAN,126.54,16,5,5,10,0,2.1973E6,3.8156E6,1.2176E6,,7,7,2,2,5,0,,58026,N-acetylgalactosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GALNS PE=1 SV=1
895,1069,A6ND91|ASPD_HUMAN,126.33,23,0,16,15,4,,5.3369E6,4.0018E5,3.5859E5,5,5,0,5,4,1,Deamidation (NQ),29946,Putative L-aspartate dehydrogenase OS=Homo sapiens OX=9606 GN=ASPDH PE=1 SV=2
1133,1194,O60704|TPST2_HUMAN,125.96,18,9,9,0,0,2.029E6,2.814E6,,,5,5,3,2,0,0,Oxidation (M); Carbamidomethylation,41912,Protein-tyrosine sulfotransferase 2 OS=Homo sapiens OX=9606 GN=TPST2 PE=1 SV=1
1013,958,O43280|TREA_HUMAN,125.66,13,5,2,8,0,3.4738E5,4.0068E5,1.3242E6,,5,5,2,1,4,0,Deamidation (NQ),66568,Trehalase OS=Homo sapiens OX=9606 GN=TREH PE=1 SV=2
967,918,O14745|NHRF1_HUMAN,125.48,20,12,0,11,4,3.4229E6,,1.8643E6,1.5931E6,6,6,3,0,4,1,Acetylation (N-term); Carbamidomethylation,38868,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4
1109,1270,Q7Z7M8|B3GN8_HUMAN,125.46,13,9,5,4,0,2.1448E6,1.4826E6,1.0796E5,,3,3,3,1,1,0,Carbamidomethylation,43396,UDP-GlcNAc:betaGal beta-1 3-N-acetylglucosaminyltransferase 8 OS=Homo sapiens OX=9606 GN=B3GNT8 PE=1 SV=1
987,1121,P63241|IF5A1_HUMAN,125.28,43,0,0,43,31,,,3.1018E6,2.0657E6,4,4,0,0,5,3,Oxidation (M); Carbamidomethylation,16832,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2
930,810,Q08AH3|ACS2A_HUMAN,125.06,15,0,0,11,4,,,3.7668E5,,8,1,0,0,7,2,Oxidation (M); Carbamidomethylation,64223,Acyl-coenzyme A synthetase ACSM2A  mitochondrial OS=Homo sapiens OX=9606 GN=ACSM2A PE=1 SV=2
1122,1781,P52798|EFNA4_HUMAN,125.05,27,9,12,5,0,0,1.285E6,2.4159E6,,5,5,2,1,2,0,Deamidation (NQ); Carbamidomethylation,22386,Ephrin-A4 OS=Homo sapiens OX=9606 GN=EFNA4 PE=1 SV=1
1034,989,P02743|SAMP_HUMAN,124.80,26,8,13,21,0,2.4141E6,6.8324E6,1.9267E6,,5,5,1,3,3,0,Carbamidomethylation,25387,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2
1069,1103,O43396|TXNL1_HUMAN,124.51,21,13,5,15,0,6.15E6,2.6007E6,5.8161E5,,5,5,2,1,3,0,,32251,Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3
946,1373,P20340|RAB6A_HUMAN,124.29,12,5,5,11,4,,,4.6117E5,,7,1,3,1,4,1,Acetylation (N-term); Pyro-glu from Q,23593,Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3
1037,1207,P22528|SPR1B_HUMAN,123.75,53,0,0,53,37,,,0,0,5,1,0,0,5,2,Carbamidomethylation,9888,Cornifin-B OS=Homo sapiens OX=9606 GN=SPRR1B PE=1 SV=2
978,987,P00740|FA9_HUMAN,123.71,14,0,0,14,7,,,2.4768E6,6.3962E5,5,5,0,0,6,2,Carbamidomethylation,51778,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2
1017,917,P61916|NPC2_HUMAN,123.70,56,8,45,11,7,2.1336E5,9.9896E6,1.5462E6,4.6132E5,6,6,1,3,2,1,Oxidation (M); Carbamidomethylation,16570,NPC intracellular cholesterol transporter 2 OS=Homo sapiens OX=9606 GN=NPC2 PE=1 SV=1
974,1257,Q9UL25|RAB21_HUMAN,123.66,13,4,4,12,4,,,2.077E5,,5,2,2,1,4,1,,24348,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3
965,846,P20142|PEPC_HUMAN,123.61,13,10,2,5,0,3.2572E6,,4.1741E5,,8,2,5,1,2,0,Carbamidomethylation; Pyro-glu from Q,42426,Gastricsin OS=Homo sapiens OX=9606 GN=PGC PE=1 SV=1
962,1272,P35030|TRY3_HUMAN,123.55,14,0,0,14,7,,,3.3731E5,,6,3,0,0,6,2,Deamidation (NQ); Carbamidomethylation; Methylation(KR),32529,Trypsin-3 OS=Homo sapiens OX=9606 GN=PRSS3 PE=1 SV=2
878,1942,A0A0C4DH29|HV103_HUMAN,123.17,26,0,0,26,20,,,,,6,0,0,0,8,2,Carbamidomethylation; Pyro-glu from Q; Ethylation; Mutation,13008,Immunoglobulin heavy variable 1-3 OS=Homo sapiens OX=9606 GN=IGHV1-3 PE=3 SV=1
922,940,P22695|QCR2_HUMAN,122.86,20,0,0,15,7,,,6.612E5,5.3327E5,7,7,0,0,6,3,Carbamidomethylation,48443,Cytochrome b-c1 complex subunit 2  mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3
947,1008,Q6UXB4|CLC4G_HUMAN,122.57,26,8,4,22,10,3.9207E6,1.4444E6,1.1828E6,7.0983E5,6,6,2,1,5,1,Carbamidomethylation,32562,C-type lectin domain family 4 member G OS=Homo sapiens OX=9606 GN=CLEC4G PE=1 SV=1
1172,1587,Q9NZT1|CALL5_HUMAN,122.48,25,0,0,25,25,,,3.7537E6,4.5714E6,2,2,0,0,2,2,Acetylation (N-term),15893,Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2
843,961,P02730|B3AT_HUMAN,122.47,9,0,0,7,8,,,2.2967E6,2.6623E6,5,5,0,0,7,4,,101792,Band 3 anion transport protein OS=Homo sapiens OX=9606 GN=SLC4A1 PE=1 SV=3
971,993,P11310|ACADM_HUMAN,122.40,14,5,0,9,3,1.6369E6,,4.5789E5,3.8432E5,5,5,2,0,5,1,,46588,Medium-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1
919,1202,P16035|TIMP2_HUMAN,122.33,32,4,0,31,9,1.1885E6,,2.9103E6,6.9146E5,7,7,1,0,7,1,Carbamidomethylation,24399,Metalloproteinase inhibitor 2 OS=Homo sapiens OX=9606 GN=TIMP2 PE=1 SV=2
941,1381,O60635|TSN1_HUMAN,122.20,22,13,0,15,15,6.9709E6,,3.1305E6,1.4314E6,6,6,3,0,4,2,Deamidation (NQ); Carbamidomethylation,26301,Tetraspanin-1 OS=Homo sapiens OX=9606 GN=TSPAN1 PE=1 SV=2
1136,1086,Q15631|TSN_HUMAN,122.18,32,8,5,0,19,2.5735E6,5.2871E5,,1.6099E6,5,5,2,1,0,2,Carbamidomethylation,26183,Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1
933,1012,P17405|ASM_HUMAN,121.98,16,9,5,1,3,4.3162E6,1.9701E6,5.3481E5,6.7607E5,8,8,6,1,1,1,Deamidation (NQ); Carbamidomethylation,69936,Sphingomyelin phosphodiesterase OS=Homo sapiens OX=9606 GN=SMPD1 PE=1 SV=5
958,954,Q13621|S12A1_HUMAN,121.74,5,1,0,4,2,3.1777E6,,1.8278E6,1.0364E6,5,5,2,0,4,2,,121450,Solute carrier family 12 member 1 OS=Homo sapiens OX=9606 GN=SLC12A1 PE=1 SV=2
1130,1273,Q8WVQ1|CANT1_HUMAN,121.55,11,11,5,0,0,3.0629E6,1.446E6,,,3,3,4,1,0,0,,44840,Soluble calcium-activated nucleotidase 1 OS=Homo sapiens OX=9606 GN=CANT1 PE=1 SV=1
921,908,Q9H4M9|EHD1_HUMAN,121.22,19,0,3,16,0,,1.1693E6,1.0384E6,,6,5,0,1,8,0,Oxidation (M),60627,EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2
1167,1187,P05388|RLA0_HUMAN,121.20,21,0,0,21,0,,,7.3836E5,,3,3,0,0,4,0,Carbamidomethylation,34274,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1
959,952,Q8TF65|GIPC2_HUMAN,121.10,29,7,7,22,5,9.5195E5,7.7036E5,2.1694E6,4.6225E5,5,5,1,1,5,1,Carbamidomethylation,34354,PDZ domain-containing protein GIPC2 OS=Homo sapiens OX=9606 GN=GIPC2 PE=1 SV=1
1058,1034,Q08345|DDR1_HUMAN,121.00,11,5,0,5,0,3.5191E6,,7.748E5,,6,6,3,0,3,0,Oxidation (M); Carbamidomethylation,101128,Epithelial discoidin domain-containing receptor 1 OS=Homo sapiens OX=9606 GN=DDR1 PE=1 SV=1
787,1795,A0A075B6H8|KVD42_HUMAN,120.90,46,30,8,26,15,2.2032E7,1.6956E6,3.258E6,1.2141E6,8,5,5,1,7,1,Formylation; Propionamide (K  X@N-term); Quinone,13014,Probable non-functional immunoglobulin kappa variable 1D-42 OS=Homo sapiens OX=9606 GN=IGKV1D-42 PE=5 SV=6
1076,969,Q8TER0|SNED1_HUMAN,120.61,6,3,0,2,0,2.3035E6,,1.7228E6,1.1316E5,5,5,3,0,2,1,Deamidation (NQ),152203,Sushi  nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNED1 PE=2 SV=2
1279,1345,O43451|MGA_HUMAN,120.34,2,1,0,1,0,1.6703E6,,1.5601E5,,3,2,2,0,1,0,Deamidation (NQ),209851,Maltase-glucoamylase  intestinal OS=Homo sapiens OX=9606 GN=MGAM PE=1 SV=5
1106,1052,P51570|GALK1_HUMAN,120.25,17,5,5,12,0,1.0242E6,1.3308E6,1.4972E6,,4,4,1,1,3,0,Carbamidomethylation,42272,Galactokinase OS=Homo sapiens OX=9606 GN=GALK1 PE=1 SV=1
1132,1555,P02656|APOC3_HUMAN,120.08,36,0,0,36,16,,,2.4743E6,6.3376E6,3,3,0,0,3,2,Mutation,10852,Apolipoprotein C-III OS=Homo sapiens OX=9606 GN=APOC3 PE=1 SV=1
1050,1252,Q99714|HCD2_HUMAN,120.07,20,9,0,20,0,0,,9.1455E5,,4,4,1,0,5,0,Dihydroxy,26923,3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3
1040,1001,P23396|RS3_HUMAN,119.49,27,0,0,27,0,,,8.835E5,,5,5,0,0,7,0,Oxidation (M),26688,40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2
866,905,P60660|MYL6_HUMAN,119.17,48,0,0,48,29,,,3.6924E6,2.1139E6,6,6,0,0,7,4,Deamidation (NQ); Carbamidomethylation,16930,Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2
940,1064,P49746|TSP3_HUMAN,119.17,7,4,0,2,2,,,,,6,0,4,0,3,2,Pyro-glu from Q,104201,Thrombospondin-3 OS=Homo sapiens OX=9606 GN=THBS3 PE=1 SV=1
1007,971,Q9BXJ7|AMNLS_HUMAN,119.02,19,6,0,9,6,1.6243E6,,1.4713E6,1.6331E6,6,6,2,0,3,2,Carbamidomethylation,47754,Protein amnionless OS=Homo sapiens OX=9606 GN=AMN PE=1 SV=2
1055,1229,A0A075B6I1|LV460_HUMAN,118.91,24,18,0,14,14,1.7082E6,,1.0431E6,1.3674E6,4,4,2,0,2,2,Ethanolation (KR),12987,Immunoglobulin lambda variable 4-60 OS=Homo sapiens OX=9606 GN=IGLV4-60 PE=3 SV=1
935,928,P25788|PSA3_HUMAN,118.83,27,0,0,23,15,,,1.0693E6,6.9604E5,6,6,0,0,6,3,,28433,Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2
1036,1141,Q6UWR7|ENPP6_HUMAN,118.75,15,3,0,10,6,1.1296E6,,1.0942E6,1.843E6,6,6,1,0,4,2,Oxidation (M),50241,Glycerophosphocholine cholinephosphodiesterase ENPP6 OS=Homo sapiens OX=9606 GN=ENPP6 PE=1 SV=2
1083,1032,Q13404|UB2V1_HUMAN,118.74,41,20,13,14,0,,1.092E6,2.9244E5,,6,4,2,2,2,0,Acetylation (N-term); Carbamidomethylation,16495,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2
989,1193,P49721|PSB2_HUMAN,118.74,25,0,0,16,8,,,1.5051E6,1.1838E5,4,4,0,0,6,2,Deamidation (NQ); Carbamidomethylation,22836,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1
986,1037,Q9NUM4|T106B_HUMAN,118.70,18,10,0,9,0,4.1813E6,,2.2654E6,,6,6,5,0,3,0,Deamidation (NQ); Carbamidomethylation,31127,Transmembrane protein 106B OS=Homo sapiens OX=9606 GN=TMEM106B PE=1 SV=2
1086,1274,O43866|CD5L_HUMAN,118.58,16,0,0,16,3,,,5.6101E6,5.6641E6,4,4,0,0,5,1,Carbamidomethylation,38088,CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1
1089,1084,Q9UGM5|FETUB_HUMAN,118.39,22,8,7,10,0,1.4598E5,0,1.6304E6,,6,6,2,1,3,0,Oxidation (M); Carbamidomethylation; Mutation,42055,Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=2
1319,1258,P31943|HNRH1_HUMAN,117.93,10,0,0,10,0,,,1.046E6,,3,3,0,0,3,0,,49229,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4
1319,1271,P55795|HNRH2_HUMAN,117.93,10,0,0,10,0,,,1.046E6,,3,3,0,0,3,0,,49264,Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1
1002,934,Q8IZJ3|CPMD8_HUMAN,117.92,4,2,1,2,0,4.4313E5,4.7494E5,6.2787E5,,6,6,2,1,4,0,Carbamidomethylation,206700,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CPAMD8 PE=1 SV=2
772,943,O14917|PCD17_HUMAN,117.75,12,7,0,6,1,2.1122E6,,1.7272E6,,9,8,6,0,6,2,Acetylation (N-term); Carbamidomethylation; Carbamylation,126229,Protocadherin-17 OS=Homo sapiens OX=9606 GN=PCDH17 PE=2 SV=2
1314,1632,Q07020|RL18_HUMAN,117.60,23,12,0,14,0,0,,7.0069E5,,3,3,1,0,2,0,Acetylation (K),21634,60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2
894,1054,Q9UKM7|MA1B1_HUMAN,117.42,11,3,7,4,1,6.5893E6,1.1407E7,1.6751E6,3.2944E5,5,5,2,4,3,1,,79580,Endoplasmic reticulum mannosyl-oligosaccharide 1 2-alpha-mannosidase OS=Homo sapiens OX=9606 GN=MAN1B1 PE=1 SV=2
